HHID,plotid,gardenid,crop_code,plotareaHA,harvest_Qua_per_crop,km_cluster,yield_kg_per_ha
CEBFCF405C5C4977B226C13C8BFEE4FA,2,2,GROUNDNUT/PEANUTS,0.4047,151.00691,0,373.1329650878906
CEBFCF405C5C4977B226C13C8BFEE4FA,1,1,MAIZE,0.20235,988.3864,0,4884.53857421875
CEC5BB109E774F5AA424E20CBB6520A9,1,1,MAIZE,0.20235,988.3864,0,4884.53857421875
CEC5BB109E774F5AA424E20CBB6520A9,1,2,RICE,0.4047,1482.5796,0,3663.40380859375
CEC6C1CBE1364723906D342FF36BD5FF,1,2,SWEET POTATO,0.4047,233.87692,2,577.9019165039062
CEC6C1CBE1364723906D342FF36BD5FF,2,2,BEANS,0.4047,1991.9515,2,4922.044921875
CECE31D5CB454BF18057F66D52CC310D,1,1,MAIZE,0.4047,494.1932,0,1221.1346435546875
CECE31D5CB454BF18057F66D52CC310D,1,1,MAIZE,0.4047,494.1932,0,1221.1346435546875
CECE82E3E2674EAC99F1F971A1844DE3,1,1,MAIZE,0.60705,2882.794,6,4748.857421875
CECE82E3E2674EAC99F1F971A1844DE3,1,1,MAIZE,0.60705,2882.794,6,4748.857421875
CED2A13912334BEBAF2A84388A30793E,1,1,GROUNDNUT/PEANUTS,0.4047,987.3981,2,2439.8271484375
CED2A13912334BEBAF2A84388A30793E,2,1,MAIZE,0.20235,965.69305,2,4772.3896484375
CED5558195134EF3B55BA52B5248E2B2,2,1,PIGEONPEA(NANDOLO),0.20235,0.0,0,0.0
CED5558195134EF3B55BA52B5248E2B2,1,1,SWEET POTATO,0.20235,0.0,0,0.0
CED5558195134EF3B55BA52B5248E2B2,1,1,NKHWANI,0.4047,0.0,0,0.0
CED5558195134EF3B55BA52B5248E2B2,2,2,MAIZE,0.20235,0.0,0,0.0
CED5558195134EF3B55BA52B5248E2B2,2,1,GROUNDNUT/PEANUTS,0.20235,0.0,0,0.0
CED5558195134EF3B55BA52B5248E2B2,1,1,PIGEONPEA(NANDOLO),0.20235,0.0,0,0.0
CED7D3C4404247598E9B451762B7734B,1,1,MAIZE,0.20235,0.0,5,0.0
CED7D3C4404247598E9B451762B7734B,2,1,GROUNDNUT/PEANUTS,0.20235,321.2256,5,1587.47509765625
CEE311887F4B4878947B1343240CE5BE,1,2,MAIZE,0.20235,370.6449,0,1831.701904296875
CEE311887F4B4878947B1343240CE5BE,2,1,PIGEONPEA(NANDOLO),0.20235,741.2898,0,3663.40380859375
CEE311887F4B4878947B1343240CE5BE,1,3,PIGEONPEA(NANDOLO),0.20235,370.6449,0,1831.701904296875
CEE311887F4B4878947B1343240CE5BE,2,1,PIGEONPEA(NANDOLO),0.20235,741.2898,0,3663.40380859375
CEE311887F4B4878947B1343240CE5BE,1,2,MAIZE,0.20235,370.6449,0,1831.701904296875
CEE311887F4B4878947B1343240CE5BE,1,2,MAIZE,0.20235,370.6449,0,1831.701904296875
CEE5223F03374DA090E7F41F77CCEDC5,1,1,MAIZE,0.40000144,499.9982,2,1249.990966796875
CEE5223F03374DA090E7F41F77CCEDC5,1,1,MAIZE,0.40000144,499.9982,2,1249.990966796875
CEE5223F03374DA090E7F41F77CCEDC5,1,1,MAIZE,0.40000144,499.9982,2,1249.990966796875
CEE5223F03374DA090E7F41F77CCEDC5,1,1,MAIZE,0.40000144,499.9982,2,1249.990966796875
CEECDF574E764E7F804E497832B5C8C8,1,1,MAIZE,0.4047,58.8893,5,145.5134735107422
CEF71F61C6B04153AB37129E5F4A418C,1,1,MAIZE,0.4047,1853.2246,6,4579.25537109375
CEF74E1F239D4FB591D2D8A2F1AB407C,1,2,GROUNDNUT/PEANUTS,0.20235,247.0966,3,1221.1346435546875
CEF74E1F239D4FB591D2D8A2F1AB407C,1,1,MAIZE,0.08094,617.7415,3,7632.091796875
CEF74E1F239D4FB591D2D8A2F1AB407C,2,2,GROUNDNUT/PEANUTS,0.08094,617.7415,3,7632.091796875
CEF823BDCBB248229D44D2EDDD261689,1,2,GROUNDNUT/PEANUTS,0.04047,21003.213,2,518982.28125
CEF823BDCBB248229D44D2EDDD261689,1,1,GROUNDNUT/PEANUTS,0.08094,0.0,2,0.0
CEF823BDCBB248229D44D2EDDD261689,1,4,GROUNDNUT/PEANUTS,0.101175,8401.285,2,83037.1640625
CEF823BDCBB248229D44D2EDDD261689,1,3,MAIZE,0.4047,2100.3213,2,5189.82275390625
CEF912DEF9634EBCA2268AE75380503C,1,1,PIGEONPEA(NANDOLO),0.60705,82.36554,1,135.681640625
CEF912DEF9634EBCA2268AE75380503C,1,1,RICE,0.60705,3.2946215,1,5.427265167236328
CEF912DEF9634EBCA2268AE75380503C,1,2,MAIZE,0.60705,0.0,1,0.0
CEF912DEF9634EBCA2268AE75380503C,1,1,CASSAVA,0.4047,0.0,1,0.0
CEFB18577D994CD48BABC703E14C1E4D,1,3,GROUNDNUT/PEANUTS,0.60705,2844.329,1,4685.494140625
CEFB18577D994CD48BABC703E14C1E4D,1,1,MAIZE,0.60705,2844.329,1,4685.494140625
CEFB18577D994CD48BABC703E14C1E4D,1,2,GROUNDNUT/PEANUTS,0.8094,0.0,1,0.0
CEFB18577D994CD48BABC703E14C1E4D,1,1,MAIZE,0.60705,2844.329,1,4685.494140625
CEFB21431FF74FAD977D4CE7F7FAC85C,1,4,TOBACCO,0.4047,12601.927,5,31138.93359375
CEFB21431FF74FAD977D4CE7F7FAC85C,1,3,TOBACCO,0.4047,12601.927,5,31138.93359375
CEFB21431FF74FAD977D4CE7F7FAC85C,1,5,MAIZE,0.4047,12601.927,5,31138.93359375
CEFB21431FF74FAD977D4CE7F7FAC85C,1,1,TOBACCO,0.4047,1976.7728,5,4884.53857421875
CEFB21431FF74FAD977D4CE7F7FAC85C,1,2,TOBACCO,0.20235,25203.854,5,124555.734375
CEFBDB1C4E154BDBB9F39D19FC15C08D,2,2,NKHWANI,0.04047,2981.2207,0,73664.953125
CEFBDB1C4E154BDBB9F39D19FC15C08D,1,1,MAIZE,0.04047,13115.517,0,324079.96875
CEFBDB1C4E154BDBB9F39D19FC15C08D,1,2,NKHWANI,0.20235,55.506134,0,274.30755615234375
CEFBDB1C4E154BDBB9F39D19FC15C08D,1,2,SWEET POTATO,0.20235,2623.1033,0,12963.1982421875
CEFD8CF6037844AFB7D0459943D0AE85,1,1,GROUNDNUT/PEANUTS,0.4047,6088.4604,6,15044.37890625
CEFD8CF6037844AFB7D0459943D0AE85,2,1,GROUNDNUT/PEANUTS,0.4047,906.04144,6,2238.797607421875
CEFD8CF6037844AFB7D0459943D0AE85,1,2,MAIZE,0.4047,6088.4604,6,15044.37890625
CF0002FA657B424FAE304C2BE6D0BDA6,1,1,MAIZE,0.36423,7489.773,6,20563.3046875
CF0002FA657B424FAE304C2BE6D0BDA6,2,1,THERERE/OKRA,0.04047,2040.0295,6,50408.4375
CF006B0F13F24DBFA8CEAC0F40BA3F9C,1,1,MAIZE,0.20235,988.3864,2,4884.53857421875
CF02EED81CAD4654A9294018C4D77FCB,1,1,MAIZE,0.8094,2594.5144,1,3205.478515625
CF02EED81CAD4654A9294018C4D77FCB,1,1,MAIZE,0.8094,2594.5144,1,3205.478515625
CF02EED81CAD4654A9294018C4D77FCB,1,1,MAIZE,0.8094,2594.5144,1,3205.478515625
CF0B3B04EA4B41CC9BACD62D335D23D0,2,1,TOMATO,0.101175,1564.4181,3,15462.49609375
CF0B3B04EA4B41CC9BACD62D335D23D0,1,1,MAIZE,0.101175,1976.7728,3,19538.154296875
CF121BC93FE14320976B9D9396D79F5C,2,4,SWEET POTATO,0.4047,525.8216,1,1299.287353515625
CF121BC93FE14320976B9D9396D79F5C,1,3,SOYABEAN,0.8094,5889.9185,1,7276.89453125
CF121BC93FE14320976B9D9396D79F5C,1,2,GROUNDNUT/PEANUTS,0.60705,670.785,1,1104.9913330078125
CF121BC93FE14320976B9D9396D79F5C,2,4,SWEET POTATO,0.20235,2233.7534,1,11039.0576171875
CF121BC93FE14320976B9D9396D79F5C,1,1,MAIZE,0.4047,1006.1774,1,2486.230224609375
CF121BC93FE14320976B9D9396D79F5C,1,4,SWEET POTATO,0.08094,5584.3833,1,68994.109375
CF13E483E8514D7BA7385A832304CCAA,1,1,GROUNDNUT/PEANUTS,0.4047,741.2898,5,1831.701904296875
CF13E483E8514D7BA7385A832304CCAA,3,1,GROUNDNUT/PEANUTS,0.4047,3130.2815,5,7734.8193359375
CF13E483E8514D7BA7385A832304CCAA,4,2,MAIZE,0.4047,120.80553,5,298.50634765625
CF13E483E8514D7BA7385A832304CCAA,1,1,SWEET POTATO,0.4047,1853.2246,5,4579.25537109375
CF13E483E8514D7BA7385A832304CCAA,2,1,SOYABEAN,0.4047,1853.2246,5,4579.25537109375
CF13E806F25A412695D787F3FE012439,1,1,CASSAVA,0.8094,2584.6306,2,3193.267333984375
CF13E806F25A412695D787F3FE012439,1,1,CASSAVA,0.8094,2584.6306,2,3193.267333984375
CF13E806F25A412695D787F3FE012439,1,2,MAIZE,0.4047,493.69904,2,1219.91357421875
CF150477EF4D46B4B3468C371412FFBB,1,2,SWEET POTATO,0.12141,19002.473,0,156514.890625
CF150477EF4D46B4B3468C371412FFBB,2,3,MAIZE,0.12141,16287.785,0,134155.21875
CF150477EF4D46B4B3468C371412FFBB,3,3,MAIZE,0.28329,129.69043,0,457.8009338378906
CF150477EF4D46B4B3468C371412FFBB,1,3,MAIZE,0.4047,5700.741,0,14086.337890625
CF150477EF4D46B4B3468C371412FFBB,2,3,MAIZE,0.20235,9772.671,0,48295.875
CF150477EF4D46B4B3468C371412FFBB,1,1,SOYABEAN,0.60705,3800.4944,0,6260.59521484375
CF1875AE52584B14BDB2878174314075,1,1,MAIZE,0.4047,2470.966,6,6105.67333984375
CF1875AE52584B14BDB2878174314075,1,1,MAIZE,0.4047,2470.966,6,6105.67333984375
CF18CA956BFE45EFA90BDA8774C6F064,1,1,SWEET POTATO,0.20235,1729.6763,3,8547.9423828125
CF18CA956BFE45EFA90BDA8774C6F064,1,1,GROUNDNUT/PEANUTS,0.101175,3459.3525,3,34191.76953125
CF18CA956BFE45EFA90BDA8774C6F064,3,2,MAIZE,0.303525,523.49066,3,1724.70361328125
CF18CA956BFE45EFA90BDA8774C6F064,2,1,SOYABEAN,0.20235,2683.0984,3,13259.6904296875
CF18CA956BFE45EFA90BDA8774C6F064,2,1,SOYABEAN,0.8094,185.32245,3,228.96273803710938
CF194DEFE8894977B9242F4CF03EBD94,2,1,MAIZE,0.07000096,357.13794,2,5101.900390625
CF194DEFE8894977B9242F4CF03EBD94,1,1,SOYABEAN,0.060000822,882.8213,2,14713.486328125
CF1DB8673CCA4092A432362035CC9FC3,1,3,GROUNDNUT/PEANUTS,0.60705,823.6554,5,1356.81640625
CF1DB8673CCA4092A432362035CC9FC3,1,1,MAIZE,0.8094,981.65314,5,1212.8157958984375
CF1DB8673CCA4092A432362035CC9FC3,1,1,MAIZE,0.8094,981.65314,5,1212.8157958984375
CF1DB8673CCA4092A432362035CC9FC3,1,2,TOBACCO,0.4047,597.2325,5,1475.7412109375
CF1E5A4F706143FBBC1FCFDAE14D3856,1,1,PIGEONPEA(NANDOLO),0.12141,411.8277,2,3392.041015625
CF1E5A4F706143FBBC1FCFDAE14D3856,1,1,RICE,0.36423,13.72759,2,37.6893424987793
CF1E5A4F706143FBBC1FCFDAE14D3856,1,2,MAIZE,0.36423,411.8277,2,1130.6802978515625
CF1FC87FA4594A0D9B3B8F46B7465FC6,1,1,MAIZE,0.4047,185.32245,0,457.92547607421875
CF1FC87FA4594A0D9B3B8F46B7465FC6,1,1,MAIZE,0.4047,185.32245,0,457.92547607421875
CF210354E7F24E2FB3670E2A7DD4F84B,1,2,MAIZE,0.8094,7412.8984,5,9158.5107421875
CF210354E7F24E2FB3670E2A7DD4F84B,1,1,MAIZE,0.8094,7412.8984,5,9158.5107421875
CF245458265E4295A4299298B80659F5,3,2,RICE,0.101175,8748.703,6,86470.9921875
CF245458265E4295A4299298B80659F5,2,2,RICE,0.101175,8748.703,6,86470.9921875
CF245458265E4295A4299298B80659F5,2,2,RICE,0.101175,8748.703,6,86470.9921875
CF245458265E4295A4299298B80659F5,5,2,RICE,0.101175,8748.703,6,86470.9921875
CF245458265E4295A4299298B80659F5,6,2,RICE,0.101175,8748.703,6,86470.9921875
CF245458265E4295A4299298B80659F5,1,2,RICE,0.101175,8748.703,6,86470.9921875
CF245458265E4295A4299298B80659F5,4,1,RICE,0.101175,8748.703,6,86470.9921875
CF245458265E4295A4299298B80659F5,1,2,RICE,0.101175,8748.703,6,86470.9921875
CF28DAC5A67F454684FA13E6E04D2F78,2,1,SOYABEAN,0.60705,2171.9792,0,3577.9248046875
CF28DAC5A67F454684FA13E6E04D2F78,3,1,GROUNDNUT/PEANUTS,0.20235,556.338,0,2749.384765625
CF28DAC5A67F454684FA13E6E04D2F78,1,1,MAIZE,0.8094,2021.9756,0,2498.116455078125
CF2974B905F0443CB9778CA74E6E2BA1,3,1,TOBACCO,0.60705,658.9243,1,1085.453125
CF2974B905F0443CB9778CA74E6E2BA1,3,1,TOBACCO,0.60705,658.9243,1,1085.453125
CF2974B905F0443CB9778CA74E6E2BA1,2,1,SOYABEAN,0.20235,494.1932,1,2442.269287109375
CF2974B905F0443CB9778CA74E6E2BA1,3,1,TOBACCO,0.60705,658.9243,1,1085.453125
CF2974B905F0443CB9778CA74E6E2BA1,1,1,MAIZE,0.8094,617.7415,1,763.2091674804688
CF29DF12BF8D4D1CB535250499DA323A,2,1,GROUNDNUT/PEANUTS,0.4047,0.0,6,0.0
CF29DF12BF8D4D1CB535250499DA323A,1,1,MAIZE,0.8094,741.2898,6,915.8509521484375
CF2F8EA4BC124E168AF6D7AAF4136690,1,1,MAIZE,0.4047,247.0966,2,610.5673217773438
CF312BBCF8164E848E45FBD8975FABC8,1,1,MAIZE,0.8094,0.0,2,0.0
CF3453C8B5204A02917EC0EBB6B5785C,1,2,MAIZE,0.4047,0.0,5,0.0
CF3453C8B5204A02917EC0EBB6B5785C,1,2,MAIZE,0.28329,0.0,5,0.0
CF3453C8B5204A02917EC0EBB6B5785C,1,2,MAIZE,0.32376,0.0,5,0.0
CF3453C8B5204A02917EC0EBB6B5785C,1,1,CASSAVA,0.4047,1067.0533,5,2636.652587890625
CF3453C8B5204A02917EC0EBB6B5785C,1,2,MAIZE,0.4047,176.08105,5,435.0903015136719
CF3453C8B5204A02917EC0EBB6B5785C,1,3,GROUNDNUT/PEANUTS,0.32376,1333.8168,5,4119.77001953125
CF36E07F298F4EFDA2C42626AF247F50,1,2,TOBACCO,0.8094,3926.6125,5,4851.26318359375
CF36E07F298F4EFDA2C42626AF247F50,1,1,MAIZE,0.8094,1235.483,5,1526.4183349609375
CF390C1C2E6B485F9185314D3BCBBB72,1,1,MAIZE,0.20235,3926.6125,3,19405.052734375
CF390C1C2E6B485F9185314D3BCBBB72,1,2,MAIZE,0.4047,1963.3063,3,4851.26318359375
CF3A1AF3BE824632BF4E00E6C816ACDC,1,2,RICE,0.08094,654.806,3,8090.017578125
CF3A1AF3BE824632BF4E00E6C816ACDC,2,2,RICE,0.08094,1235.483,3,15264.18359375
CF3A1AF3BE824632BF4E00E6C816ACDC,1,1,MAIZE,0.08094,679.5157,3,8395.30078125
CF3A1AF3BE824632BF4E00E6C816ACDC,1,2,RICE,0.08094,654.806,3,8090.017578125
CF3A1AF3BE824632BF4E00E6C816ACDC,1,2,PIGEONPEA(NANDOLO),0.08094,679.5157,3,8395.30078125
CF3A89737E324848B5BCDC64F413AB5D,2,1,MAIZE,0.20235,494.1932,6,2442.269287109375
CF3A89737E324848B5BCDC64F413AB5D,1,1,SOYABEAN,0.20235,3953.5457,6,19538.154296875
CF3D53907B0949DA9026333D241A663E,1,1,MAIZE,0.20235,6740.7954,5,33312.5546875
CF3D53907B0949DA9026333D241A663E,1,1,MAIZE,0.20235,6740.7954,5,33312.5546875
CF3D53907B0949DA9026333D241A663E,1,1,MAIZE,0.20235,6740.7954,5,33312.5546875
CF3D53907B0949DA9026333D241A663E,1,1,MAIZE,0.20235,6740.7954,5,33312.5546875
CF3D53907B0949DA9026333D241A663E,1,3,GROUNDNUT/PEANUTS,0.4047,0.0,5,0.0
CF3D53907B0949DA9026333D241A663E,1,2,GROUNDNUT/PEANUTS,0.4047,3370.3977,5,8328.138671875
CF3E973D995B4836812C60D7D8D34FF4,2,2,MAIZE,0.4047,4941.932,5,12211.3466796875
CF3E973D995B4836812C60D7D8D34FF4,1,1,GROUNDNUT/PEANUTS,0.20235,864.83813,5,4273.97119140625
CF3E973D995B4836812C60D7D8D34FF4,2,1,GROUNDNUT/PEANUTS,0.4047,1932.8884,5,4776.1015625
CF3E973D995B4836812C60D7D8D34FF4,3,1,GROUNDNUT/PEANUTS,0.4047,1932.8884,5,4776.1015625
CF3E973D995B4836812C60D7D8D34FF4,1,1,SOYABEAN,0.4047,4941.932,5,12211.3466796875
CF4385F9F581465BB6F265C8B557383E,1,1,CASSAVA,0.101175,0.0,2,0.0
CF4385F9F581465BB6F265C8B557383E,1,1,CASSAVA,0.101175,0.0,2,0.0
CF4385F9F581465BB6F265C8B557383E,1,1,CASSAVA,0.101175,0.0,2,0.0
CF49E970BFDE4885A28C0416B21F91D7,1,1,PIGEONPEA(NANDOLO),0.04047,112.42896,6,2778.08154296875
CF49E970BFDE4885A28C0416B21F91D7,1,1,MAIZE,0.04047,1853.2246,6,45792.55078125
CF49E970BFDE4885A28C0416B21F91D7,2,1,BEANS,0.04047,0.0,6,0.0
CF4A99BBC1964E06B54C01E37B848C91,2,2,MAIZE,0.101175,741.2898,0,7326.8076171875
CF4A99BBC1964E06B54C01E37B848C91,1,2,MAIZE,0.20235,370.6449,0,1831.701904296875
CF4A99BBC1964E06B54C01E37B848C91,1,1,GROUNDNUT/PEANUTS,0.101175,741.2898,0,7326.8076171875
CF4A99BBC1964E06B54C01E37B848C91,2,2,MAIZE,0.101175,741.2898,0,7326.8076171875
CF4B8523E4CA4F10BC372BB5FE2C9765,2,1,CASSAVA,0.4047,392.66122,3,970.2525634765625
CF4B8523E4CA4F10BC372BB5FE2C9765,1,1,BEANS,0.4047,49.419323,3,122.11347198486328
CF4B8523E4CA4F10BC372BB5FE2C9765,2,1,BEANS,0.4047,49.419323,3,122.11347198486328
CF4B8523E4CA4F10BC372BB5FE2C9765,1,2,MAIZE,0.4047,392.66122,3,970.2525634765625
CF4B8523E4CA4F10BC372BB5FE2C9765,1,1,BEANS,0.8094,3647.146,3,4505.98681640625
CF509F925FD74B5987D8D9FF92764F58,1,1,PIGEONPEA(NANDOLO),0.49999875,450.00113,5,900.0045166015625
CF509F925FD74B5987D8D9FF92764F58,2,1,MAIZE,0.24999937,1600.004,5,6400.0322265625
CF509F925FD74B5987D8D9FF92764F58,1,1,PIGEONPEA(NANDOLO),0.49999875,800.002,5,1600.008056640625
CF538E21356441E4965EE7A1008D717F,1,1,MAIZE,0.8094,17778.602,6,21965.16015625
CF538E21356441E4965EE7A1008D717F,2,1,GROUNDNUT/PEANUTS,0.20235,380.32614,6,1879.5460205078125
CF5CBB7C657841B3ACED91D9EE1C4ABB,1,1,SOYABEAN,0.4047,11476.077,6,28356.998046875
CF5CBB7C657841B3ACED91D9EE1C4ABB,2,2,SOYABEAN,0.4047,11476.077,6,28356.998046875
CF5CBB7C657841B3ACED91D9EE1C4ABB,1,4,GROUNDNUT/PEANUTS,0.101175,1087.2498,6,10746.2294921875
CF5CBB7C657841B3ACED91D9EE1C4ABB,2,4,GROUNDNUT/PEANUTS,0.101175,716.7284,6,7084.04638671875
CF5CBB7C657841B3ACED91D9EE1C4ABB,1,3,MAIZE,0.60705,7650.7183,6,12603.1103515625
CF5CBB7C657841B3ACED91D9EE1C4ABB,1,4,GROUNDNUT/PEANUTS,0.303525,238.90948,6,787.1163330078125
CF5DB8AC460B4359A09798B863FF0D5C,3,1,MAIZE,0.4047,603.7064,0,1491.738037109375
CF5DB8AC460B4359A09798B863FF0D5C,1,1,SOYABEAN,0.4047,680.87476,0,1682.41845703125
CF5DB8AC460B4359A09798B863FF0D5C,2,1,GROUNDNUT/PEANUTS,0.8094,3882.9504,0,4797.3193359375
CF5EE94ABD414C7CAFE78466DEAB2DFA,1,2,PIGEONPEA(NANDOLO),0.08094,1729.6763,2,21369.857421875
CF5EE94ABD414C7CAFE78466DEAB2DFA,1,3,RICE,0.20235,123.5483,2,610.5673217773438
CF5EE94ABD414C7CAFE78466DEAB2DFA,1,3,RICE,0.101175,2470.966,2,24422.693359375
CF5EE94ABD414C7CAFE78466DEAB2DFA,1,1,MAIZE,0.20235,691.8705,2,3419.177001953125
CF60C8BD1BB44C11A9DA5C4A108AAEAA,1,1,MAIZE,0.8094,247.0966,6,305.2836608886719
CF688847AAAF44E1A33C92164383400F,1,1,MAIZE,0.60705,658.9243,3,1085.453125
CF688847AAAF44E1A33C92164383400F,2,2,PIGEONPEA(NANDOLO),0.101175,988.3864,3,9769.0771484375
CF688847AAAF44E1A33C92164383400F,3,2,CASSAVA,0.101175,89.94317,3,888.986083984375
CF688847AAAF44E1A33C92164383400F,1,2,RICE,0.20235,0.0,3,0.0
CF6B5F4F67834321A9885C6447F86746,1,1,GROUNDNUT/PEANUTS,0.303525,329.46216,5,1085.453125
CF6B5F4F67834321A9885C6447F86746,1,1,BEANS,0.303525,1482.5797,5,4884.5390625
CF6B5F4F67834321A9885C6447F86746,2,1,MAIZE,0.101175,919.1994,5,9085.2421875
CF6B5F4F67834321A9885C6447F86746,1,1,PIGEONPEA(NANDOLO),0.303525,164.73108,5,542.7265625
CF6B7028B6EB437C83979E981C6109BC,1,5,RICE,0.4047,0.0,1,0.0
CF6B7028B6EB437C83979E981C6109BC,1,3,MAIZE,0.4047,564.66833,1,1395.2762451171875
CF6B7028B6EB437C83979E981C6109BC,1,3,MAIZE,0.4047,0.0,1,0.0
CF6B7028B6EB437C83979E981C6109BC,1,3,MAIZE,0.4047,564.66833,1,1395.2762451171875
CF6B7028B6EB437C83979E981C6109BC,1,1,PIGEONPEA(NANDOLO),0.4047,0.0,1,0.0
CF6B7028B6EB437C83979E981C6109BC,1,3,MAIZE,0.4047,564.66833,1,1395.2762451171875
CF6B7028B6EB437C83979E981C6109BC,1,2,PIGEONPEA(NANDOLO),0.4047,0.0,1,0.0
CF6B7028B6EB437C83979E981C6109BC,1,4,PIGEONPEA(NANDOLO),0.4047,0.0,1,0.0
CF6BCBF464524188AFD8D5663CFA1E96,1,1,MAIZE,0.20235,2470.966,5,12211.3466796875
CF6BCBF464524188AFD8D5663CFA1E96,1,1,MAIZE,0.20235,2470.966,5,12211.3466796875
CF6BCBF464524188AFD8D5663CFA1E96,1,2,SOYABEAN,0.20235,741.2898,5,3663.40380859375
CF6BCBF464524188AFD8D5663CFA1E96,2,2,GROUNDNUT/PEANUTS,0.20235,845.6387,5,4179.0888671875
CF6C46F119924DCD88B2258F9CC3BECE,1,1,MAIZE,0.4047,2470.966,0,6105.67333984375
CF6C46F119924DCD88B2258F9CC3BECE,2,1,GROUNDNUT/PEANUTS,0.60705,568.93994,0,937.2208862304688
CF6EA42B587E4A23BDDFBE0D3C77E88E,1,1,MAIZE,0.20235,494.1932,5,2442.269287109375
CF6FFB59EEB744889E42F39F439B1E83,1,2,PIGEONPEA(NANDOLO),0.32376,1853.2246,2,5724.06884765625
CF6FFB59EEB744889E42F39F439B1E83,1,4,MAIZE,0.32376,1189.1525,2,3672.9443359375
CF6FFB59EEB744889E42F39F439B1E83,1,4,MAIZE,0.32376,1189.1525,2,3672.9443359375
CF6FFB59EEB744889E42F39F439B1E83,1,3,PIGEONPEA(NANDOLO),0.16188,3706.4492,2,22896.275390625
CF6FFB59EEB744889E42F39F439B1E83,1,4,MAIZE,0.24282,1585.5366,2,6529.67919921875
CF6FFB59EEB744889E42F39F439B1E83,1,1,PIGEONPEA(NANDOLO),0.32376,1853.2246,2,5724.06884765625
CF710FB7487945858B39DB72578235C0,1,5,PIGEONPEA(NANDOLO),0.20235,691.8705,1,3419.177001953125
CF710FB7487945858B39DB72578235C0,1,1,GROUNDNUT/PEANUTS,0.20235,4670.126,1,23079.4453125
CF710FB7487945858B39DB72578235C0,2,4,MAIZE,0.04047,60044.477,1,763209.1875
CF710FB7487945858B39DB72578235C0,3,4,MAIZE,0.04047,60044.477,1,763209.1875
CF710FB7487945858B39DB72578235C0,1,3,RICE,0.04047,23350.63,1,576986.1875
CF710FB7487945858B39DB72578235C0,1,4,MAIZE,0.20235,17.260935,1,85.3023681640625
CF710FB7487945858B39DB72578235C0,1,4,MAIZE,0.04047,60044.477,1,763209.1875
CF710FB7487945858B39DB72578235C0,1,2,COW PEAS (KHOBWE),0.20235,4670.126,1,23079.4453125
CF710FB7487945858B39DB72578235C0,2,4,MAIZE,0.04047,60044.477,1,763209.1875
CF710FB7487945858B39DB72578235C0,1,6,SWEET POTATO,0.20235,4670.126,1,23079.4453125
CF710FB7487945858B39DB72578235C0,1,4,MAIZE,0.4047,741.2898,1,1831.701904296875
CF710FB7487945858B39DB72578235C0,1,4,MAIZE,0.20235,56.214478,1,277.8081359863281
CF761C303BD64C4CBFE340F5FA31F907,1,1,MAIZE,0.4047,741.2898,2,1831.701904296875
CF761C303BD64C4CBFE340F5FA31F907,1,2,MAIZE,0.20235,1482.5796,2,7326.8076171875
CF7890DA202D41D2B025B94ABF8276C4,1,1,MAIZE,0.8094,578.20605,0,714.36376953125
CF79095D11684DE0898311CC8E34C72A,1,2,MAIZE,0.101175,0.0,2,0.0
CF79095D11684DE0898311CC8E34C72A,1,1,SORGHUM,0.101175,0.0,2,0.0
CF79095D11684DE0898311CC8E34C72A,1,1,RICE,0.101175,197.67729,2,1953.8155517578125
CF79095D11684DE0898311CC8E34C72A,1,1,PIGEONPEA(NANDOLO),0.101175,98.838646,2,976.9077758789062
CF7B285B97964BDB9FD7C5D80D731E54,2,2,PIGEONPEA(NANDOLO),0.4047,1050.1606,5,2594.911376953125
CF7B285B97964BDB9FD7C5D80D731E54,1,1,MAIZE,0.4047,1050.1606,5,2594.911376953125
CF7B285B97964BDB9FD7C5D80D731E54,1,1,MAIZE,0.4047,185.32245,5,457.92547607421875
CF7B285B97964BDB9FD7C5D80D731E54,1,1,MAIZE,0.20235,2100.3213,5,10379.6455078125
CF7F39B496094CBB9189B61E3B4008D0,1,1,MAIZE,0.19999869,2500.0164,5,12500.1630859375
CF7F39B496094CBB9189B61E3B4008D0,1,1,MAIZE,0.19999869,2500.0164,5,12500.1630859375
CF7F51FC0E0F446D90770552F4D226AE,1,1,PIGEONPEA(NANDOLO),0.8094,1637.015,0,2022.5042724609375
CF7F51FC0E0F446D90770552F4D226AE,1,1,FINGER MILLET(MAWERE),0.8094,6.1774154,0,7.632091999053955
CF7F51FC0E0F446D90770552F4D226AE,1,1,FINGER MILLET(MAWERE),0.8094,6.1774154,0,7.632091999053955
CF7F51FC0E0F446D90770552F4D226AE,1,2,MAIZE,0.4047,3274.03,0,8090.01708984375
CF7F7046B3D344159D0800F9B5B8969B,1,1,MAIZE,0.20235,247.0966,0,1221.1346435546875
CF80E70F44164D999BF6E3DC8367E0FE,1,2,MAIZE,0.8094,494.1932,0,610.5673217773438
CF80E70F44164D999BF6E3DC8367E0FE,1,1,CASSAVA,0.20235,0.0,0,0.0
CF80E70F44164D999BF6E3DC8367E0FE,1,1,PIGEONPEA(NANDOLO),0.8094,0.0,0,0.0
CF85CC00E5874DE9BDC2C1DDA25582A9,1,1,IRISH [MALAWI] POTATO,0.8094,0.0,2,0.0
CF85CC00E5874DE9BDC2C1DDA25582A9,2,2,MAIZE,0.20235,83.765755,2,413.9646911621094
